SMILES,Reactant_set_id,IC50 (nM),MW,LogP,HBA,HBD,Rotatable Bonds
C[C@@H](Nc1ncnc2sc(cc12)-c1ccc(cc1)C(=O)NCCN(C)C)c1ccccc1,50458995,2.0,445.5920000000002,4.822800000000004,6,2,8
CN(C)CCNC(=O)c1ccc(cc1)-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,50459001,2.0,461.5910000000002,3.795200000000002,7,3,9
OC[C@@H](Nc1ncnc2oc(cc12)-c1ccc(O)cc1)c1ccccc1,50520075,2.0,347.3740000000001,3.7409000000000026,6,3,5
Fc1ccc(Nc2ncnc3cnc(NC(=O)\C=C\CN4CCOCC4)cc23)cc1Cl,50518520,2.0,442.8820000000003,3.387800000000002,7,2,6
C[C@@H](Nc1ncnc2oc(cc12)-c1ccccc1O)c1ccccc1,50520070,2.0,331.37500000000006,4.768500000000004,5,2,4
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC1)S(C)(=O)=O,50351575,2.0,480.9490000000004,3.977300000000003,7,1,6
Fc1ccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)cc1Cl,50952873,2.0,419.84000000000015,3.970300000000004,7,1,2
Clc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1,50952871,2.0,401.85000000000025,3.8312000000000017,7,1,2
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,50518572,2.0,400.845,3.6172,6,2,6
CC(C)n1c2cc(C)ccc2c(nc1=O)-c1ccccc1,51505077,2.0,278.355,3.952820000000002,3,0,2
Nc1ncnc2n(nc(-c3cnc4[nH]ccc4c3)c12)[C@@H]1CCCN(C1)C(=O)\C=C(\C#N)C1CC1,51518658,2.0,453.5100000000004,2.975280000000001,8,2,4
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2OCCOc12,50497582,2.0,375.7870000000002,4.3358000000000025,6,1,4
CC(=O)Nc1ccc2ncnc(Nc3cccc(c3)C#C)c2c1,50501197,2.0,302.33700000000005,3.3131000000000013,4,2,3
Oc1ccc(F)cc1[C@@H](N1Cc2ccccc2C1=O)C(=O)Nc1nccs1,51299011,2.0,383.40400000000005,3.3236000000000008,5,2,4
COC(CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)OC,50085735,2.0,479.96500000000015,4.272800000000002,8,2,10
C#Cc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1,50952874,2.0,391.42700000000025,3.1591000000000022,7,1,2
C1Oc2cc3ncnc(Nc4cccc(c4)-c4ccccc4)c3cc2O1,50110013,2.0,341.3700000000001,4.769100000000003,5,1,3
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,51105672,2.0,413.4610000000002,1.7131999999999996,9,2,6
Nc1ccc2c(Nc3cccc(F)c3)ncnc2c1,5280,2.0,254.26800000000003,3.0947000000000005,4,2,2
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCOCC1,50933648,2.02,497.9580000000004,4.702080000000003,7,2,8
NC(=O)c1c2NCCC(C3CN(C3)C(=O)C=C)n2nc1-c1ccc(Oc2ccccc2)cc1,51304484,2.1,443.5070000000001,3.442400000000002,6,2,6
CC(C)c1cnc(N2CCC2)c2cnc(Nc3ccnc(n3)N3CC[C@@H](O)[C@@](C)(F)C3)cc12,51485645,2.1,451.5500000000002,3.7961000000000023,8,2,5
CN(C)C\C=C\C(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2c1,51500363,2.1,495.54700000000025,3.9681200000000025,10,2,8
Cc1cccc(Nc2ncnc3c4cc(N)ccc4sc23)c1,5533,2.1,306.39400000000006,4.478720000000002,5,2,2
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC1CC1,50419144,2.1,441.8940000000002,4.4212000000000025,6,3,8
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCCCC(=O)NO,50552123,2.1,489.9350000000004,4.959000000000002,7,4,11
Fc1cc(Br)ccc1Nc1ncnc2ccc(NC(=O)C=C)cc12,50733968,2.1,387.21200000000016,4.399500000000002,4,2,4
NC(=O)Nc1ccc2ncnc(Nc3cccc(c3)C#C)c2c1,50501196,2.2,303.32500000000005,2.845300000000001,4,3,3
OC[C@@H](Nc1ncnc2[nH]c(cc12)-c1cccnc1)c1ccccc1,51381358,2.2,331.3790000000001,3.1654000000000018,5,3,5
COc1cc(F)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(CCCO)c2ccccc12,51344282,2.2,461.4970000000003,4.496500000000004,7,3,9
COc1cc(N(C)C)c(NC(=O)C=C)cc1Nc1nccc(NC(=O)c2ccccc2)n1,51276637,2.2,432.4840000000001,3.6716000000000015,7,3,8
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1N,51420334,2.2,484.5640000000002,3.9523,8,4,7
CC(C)c1ncc(N2CC[C@H]2C)c2cnc(Nc3ccnc(n3)N3CC[C@@H](O)[C@@](C)(F)C3)cc12,51485649,2.2,465.5770000000002,4.184600000000003,8,2,5
NC(=O)c1c(nn2c3cc(NC(=O)C=C)ccc3[nH]c12)-c1ccc(Oc2ccccc2)cc1,51304469,2.2,437.4590000000002,4.498300000000002,5,3,6
Nc1ncnc2n(C[C@@H]3CCCN3C(=O)C=C)nc(-c3ccc(Oc4ccccc4)cc3)c12,342700,2.298,440.5070000000001,4.044800000000003,7,1,6
Brc1cccc(Nc2ncnc3cnc(NCCn4ccnc4)nc23)c1,50210526,2.3,411.26700000000017,3.2345,8,2,6
Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,5453,2.3,425.2940000000002,3.6246,8,2,7
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1cc(ncn1)-c1cn(C)c2ccccc12,50888043,2.3,499.6190000000002,4.509800000000003,8,2,10
Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)cc1Cl,50501207,2.3,460.9660000000004,3.784500000000002,6,3,6
Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,5458,2.3,365.44100000000026,2.21592,8,2,6
COc1ccc(NC(=O)C=C)cc1Nc1cc(ccn1)-c1[nH]c(SC)nc1C1CC1,50743786,2.3,421.5260000000002,4.947700000000003,6,3,8
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN1CCC1CO,502242,2.3,471.9200000000003,3.7358000000000025,7,3,8
CCS(=O)(=O)Nc1cc(cnc1OC)-c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,51038160,2.4,487.9440000000001,4.998100000000004,7,2,7
CN(C)CCCOC(=O)\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7266,2.4,498.38100000000014,4.125500000000002,7,2,9
CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C1CC1,50419134,2.4,441.53500000000025,4.3423000000000025,6,2,9
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCC(=O)NO,50552104,2.4,434.4960000000004,4.198000000000002,7,3,11
Fc1c(Br)cccc1Nc1ncnc2cc3OCCOc3cc12,51389528,2.5,376.1850000000002,4.046200000000002,5,1,2
Cn1cc(-c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c2ccccc12,51111382,2.5,401.4740000000001,2.9167000000000005,7,1,3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC#C,50554731,2.53,385.82600000000025,4.966700000000003,5,1,7
NC(=O)c1c2NCC[C@@H](C3CCN(CC3)C(=O)C=C)n2nc1-c1ccc(Oc2ccccc2)cc1,51304483,2.6,471.56100000000015,4.222600000000004,6,2,6
CN(CCO)c1c(Br)cccc1Nc1ncnc2ccncc12,50210582,2.6,374.2420000000001,2.9594000000000005,6,2,5
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)C(\F)=C\CN(C)C,50249172,2.6,474.3340000000002,4.498000000000003,6,2,7
CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,5409,2.6,374.2420000000001,2.9594000000000005,6,2,5
CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,5400,2.6,396.2920000000001,4.6788000000000025,4,2,4
COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,5367,2.6,331.17300000000006,3.539500000000002,5,1,3
CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,50554721,2.62,371.238,4.484400000000003,4,2,4
Brc1cccc(Nc2ncnc3ccc(NC(=O)C#C)cc23)c1,50836425,2.7,367.2060000000001,3.707600000000001,4,2,3
Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc21,5545,2.7,371.2630000000001,4.932800000000001,5,2,2
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN1CCCCC1,50419137,2.7,441.5350000000004,4.343900000000003,6,2,7
Brc1cccc(Nc2ncnc3cnc(cc23)N(CCCN2CCOCC2)C(=O)C=C)c1,7264,2.7,497.3970000000005,3.7722000000000016,7,1,8
Fc1ccc(Nc2ncnc3cc(CCCCN4CCOCC4)c(NC(=O)C=C)nc23)cc1Cl,50154905,2.7,484.9630000000003,4.340300000000003,7,2,9
COc1ccc(cc1)-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2o1,50520080,2.7,361.40100000000007,4.0439000000000025,6,2,6
Fc1ccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)cc1Br,50056646,2.7,387.2120000000001,4.3995000000000015,4,2,4
CCOC(=O)\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7261,2.7,441.2850000000001,4.193700000000002,6,2,6
COC[C@H](C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,651595,2.73,487.9630000000002,4.635900000000003,7,2,10
OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5CC(=O)Nc45)c(Cl)c3)c12,50942984,2.8,435.87100000000015,4.107500000000002,7,3,6
CN1CCN(CC1)C(=O)c1cc(C)c(\C=C2/C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c23)[nH]1,8213,2.8,495.9460000000001,3.5295200000000007,6,3,4
COc1ccc(cc1)N(C)c1nc(C)nc2ccccc12,51378997,2.8,279.343,3.7147200000000025,4,0,3
COc1ccccc1Nc1nccc(n1)-c1cc2c([nH]1)C1(CCN(CC1)C(=O)C#CN(C)C)CNC2=O,51435428,2.8,499.5750000000004,2.35,7,3,4
CN(C)c1cc2c(Nc3cccc(C)c3)ncnc2cn1,5491,2.8,279.347,3.1428200000000013,5,1,3
NC(=O)c1c(N)n(nc1-c1ccc(Oc2ncc(Cl)cc2F)cc1)C1CCCN(C1)C(=O)C=C,755672,2.9,484.9190000000003,3.560500000000002,7,2,6
NC(=O)c1c(N)n(nc1-c1ccc(Oc2ncc(Cl)cc2F)cc1)[C@@H]1CCCN(C1)C(=O)C=C,972421,2.9,484.9190000000003,3.560500000000002,7,2,6
Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1,5451,2.9,444.3370000000004,3.0601000000000003,8,2,7
Fc1ccc(Nc2ncnc3ccc(NC(=O)NCCN4CCOCC4)cc23)cc1Cl,50501204,2.9,444.8980000000004,3.619600000000003,6,3,6
C[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)NO,50983290,3.0,232.305,0.0487,4,3,3
CCN(CC)CC1CCN(CC1)c1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,51478405,3.0,443.9580000000001,4.514100000000004,7,1,7
Nc1ccc2ncnc(Nc3ccc4[nH]ncc4c3)c2c1,51499300,3.0,276.30300000000005,2.831900000000001,5,3,2
Brc1cccc(Nc2ncnc3cc(OCCCn4ccnc4)c(NC(=O)C=C)cc23)c1,50154891,3.0,493.3650000000003,4.926000000000003,7,2,9
COc1cc2ncnc(N3CCc4ccccc34)c2cc1NC(=O)\C=C\CN1CCCC1,51101292,3.0,429.5240000000003,3.9231000000000025,6,1,6
CCc1nn(C)cc1Nc1nc(nc2n(cnc12)C(C)C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,51105675,3.0,441.5150000000002,2.2756,9,2,7
Nc1ncnc2n(nc(Cc3ccccc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,51146553,3.0,362.4370000000002,2.3488,6,1,4
OC[C@@H](Nc1ncnc2sc(cc12)-c1cccc(CO)c1)c1ccccc1,50459009,3.0,377.4690000000001,3.996100000000002,6,3,6
Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CN4CCOCC4)cc23)cc1Cl,50085748,3.0,447.92300000000034,4.054300000000002,7,2,6
CNCCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,266728,3.0,474.3340000000001,4.387800000000003,6,3,9
CS(=O)(=O)CCNC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,50085729,3.0,483.9780000000001,3.356300000000001,8,3,9
Fc1ccc(Nc2ncnc3cc4OCCN(C(=O)\C=C\CN5CCCC5)c4cc23)cc1Cl,51321517,3.0,467.9320000000002,4.543300000000004,6,1,5
CN1CCC(CC1)Nc1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,50056854,3.0,387.85000000000014,3.462000000000001,7,2,4
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc4n(Cc5ccccc5)ncc4c3)ncnc2cn1,50518597,3.0,478.5600000000002,4.222700000000002,8,2,8
O=C(\C=C\CN1CCCC1)N1CCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,51091743,3.0,439.5190000000002,3.7321000000000017,6,1,5
COc1c(cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1)C(=O)NCCN(C)C,50457424,3.0,475.6180000000002,4.831400000000004,7,2,9
CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,50307937,3.0,419.8720000000001,4.959200000000003,6,2,6
CN1CCC(CC1)Oc1cccc2ncnc(Nc3ccc(F)c(Cl)c3)c12,50332666,3.0,386.8580000000001,4.638900000000003,5,1,4
CNS(=O)(=O)c1cccc(Nc2cc(Nc3cccc(C)c3)ncn2)c1,50766000,3.0,369.4500000000001,3.180320000000002,6,3,6
Oc1ccc(F)cc1C(N1Cc2ccccc2C1=O)C(=O)Nc1nccs1,51111381,3.0,383.40400000000005,3.3236000000000008,5,2,4
COc1cc(N2CCC(CC2)N(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cccnc1,827542,3.0,473.5810000000001,3.945700000000002,8,2,8
Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,50210542,3.0,346.398,2.84952,7,3,6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1CCN(C)CC1,50351565,3.0,430.91100000000034,4.895100000000004,6,1,6
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,548604,3.0,499.6190000000002,4.509800000000003,8,2,10
CN(C)C\C=C\C(=O)N1CCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,51091737,3.0,413.4810000000001,3.1979000000000006,6,1,5
OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5NC(=O)Cc45)c(Cl)c3)c12,50942983,3.0,435.87100000000015,4.107500000000003,7,3,6
CCN(CC)C(C)(Cc1ccccc1)C#Cc1ncnc2cc(OC)c(OC)cc12,50400492,3.0,403.5260000000002,4.341700000000004,5,0,7
COCCN1CCC(CC1)Oc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,50351579,3.0,460.9370000000002,4.664100000000004,7,1,8
CN(C)C\C=C\C(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@@H]1CCOC1,51392986,3.0,485.9470000000002,4.389900000000003,7,2,8
Cc1cccc(Nc2ncnc3cnc(NCCc4cnc[nH]4)nc23)c1,5459,3.0,346.398,2.84952,7,3,6
Cn1cc(cn1)-c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,50511157,3.0,353.78800000000007,4.5664000000000025,5,1,3
CNC1=NC=C2C(C1)N=CN(C)C2=Nc1cccc(Br)c1,50080498,3.1,346.232,2.7269000000000005,4,1,1
Cc1cccc(Nc2ncnc3cnc(N)cc23)c1,5489,3.1,251.29300000000003,2.65902,5,2,2
Fc1ccc(Nc2ncnc3cnc(NC(=O)C#CCN4CCOCC4)cc23)cc1Cl,50836435,3.1,440.8660000000003,2.835000000000001,7,2,4
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1[N+]([O-])=O,50258397,3.1,458.8370000000003,4.358200000000003,9,1,8
CN(C(=O)C=C)c1ccccc1C1CCNc2c(C(N)=O)c(nn12)-c1ccc(Oc2ccccc2)cc1,51304414,3.1,493.5670000000002,4.995100000000003,6,2,7
CNc1cc2ncn(C)\c(=N/c3cccc(Br)c3)c2cn1,5359,3.1,344.21600000000007,3.004900000000001,5,1,2
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,5382,3.1,330.1890000000001,3.5726000000000013,5,2,3
CN(C)c1ccc(cc1)N(C)c1ncnc2occ(C)c12,51130701,3.1,282.347,3.365120000000002,5,0,3
CN(CC(O)CO)c1c(Br)cccc1Nc1ncnc2ccncc12,50210438,3.2,404.2680000000001,2.3203,7,3,6
CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,5411,3.2,404.2680000000001,2.3203,7,3,6
CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,50740916,3.2,472.3430000000001,4.599100000000003,6,3,5
Brc1cccc(Nc2ncnc3ccncc23)c1NCCN1CCOCC1,50210536,3.2,429.32200000000034,3.2750000000000004,7,2,6
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1,50076445,3.2,494.9830000000003,4.550800000000004,8,2,8
NC(=O)c1c2NCCC(n2nc1-c1ccc(Oc2ccccc2)cc1)C1(CC1)NC(=O)C=C,51304485,3.2,443.5070000000002,3.632800000000002,6,3,7
Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,5421,3.2,429.3220000000003,3.275000000000001,7,2,6
Nc1ccc2c(Nc3cccc(c3)C(F)(F)F)ncnc2c1,5284,3.3,304.27500000000003,3.974400000000001,4,2,2
Oc1ccc(cc1)-c1cc2c(NCc3ccccc3)ncnc2[nH]1,50703595,3.3,316.36400000000003,3.9426000000000014,4,3,4
Nc1ncnc(Nc2ccc(OCc3ccccn3)c(Cl)c2)c1-c1nc(CNC(=O)C=C)co1,50937772,3.3,477.9120000000002,3.887000000000003,9,3,9
Brc1cccc(Nc2ncnc3ccc(cc23)N(CCCN2CCOCC2)C(=O)C=C)c1,7265,3.3,496.4090000000005,4.377200000000004,6,1,8
C[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccccc1)c1ccccc1,50703602,3.3,314.39200000000005,4.798000000000003,3,2,4
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C1CC1,50419135,3.3,427.50800000000027,3.952200000000003,6,2,8
Fc1ccc(Nc2ncnc3cnc(NC(=O)C=C)cc23)cc1Cl,50056630,3.3,343.74900000000014,3.685400000000001,5,2,4
CN(C)C\C=C\C(=O)N(C)c1cc2c(cc1Cl)nc(Nc1cc(F)ccc1C)c1cncn21,50701839,3.35,466.94800000000015,4.8076200000000044,6,1,6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,50552098,3.4,448.8820000000004,4.619100000000003,7,3,10
COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,5403,3.4,454.32800000000015,4.222000000000002,6,2,6
COC1CN(C1)c1ncc(C(C)C)c2cc(Nc3ccnc(n3)N3CC[C@@H](O)[C@@](C)(F)C3)ncc12,51485654,3.4,481.57600000000025,3.421000000000002,9,2,6
COC(=O)c1cnc(Nc2ccc(cc2OC)N2CCN(C)CC2)nc1-c1cn(C)c2ccccc12,51528522,3.4,486.5760000000004,3.925900000000003,9,1,6
Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,50695142,3.4,270.72300000000007,3.609000000000001,4,2,2
COc1ccc2N(CCCc2c1)c1nc(C)nc2oc(C)cc12,50306658,3.4,309.3690000000001,3.932540000000003,5,0,2
Cc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1,50210267,3.5,359.4370000000002,3.775520000000001,7,2,7
Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,5440,3.5,359.43700000000007,3.775520000000002,7,2,7
CC(C)(C)NC[C@H](O)CON=C(C1CC1)C1CC1,50983294,3.5,254.37399999999997,1.928,4,2,7
OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,5399,3.5,456.3440000000001,3.4038000000000004,6,4,8
Cn1cc(cn1)-c1ccc2ncnc(Nc3cccc(c3)C#C)c2c1,50511159,3.6,325.3750000000001,3.755200000000002,5,1,3
CCOc1cc2ncnc(Nc3ccc(C)cc3)c2c2OCCOc12,50497577,3.6,337.3790000000002,3.851720000000002,6,1,4
CC(C)c1cnc(N2CC(O)C2)c2cnc(Nc3ccnc(n3)N3CC[C@@H](O)[C@@](C)(F)C3)cc12,51485650,3.6,467.54900000000026,2.766900000000001,9,3,5
Clc1ccc(Nc2ncnc3[nH]ccc23)cc1Br,51456394,3.6,323.581,4.117400000000001,3,2,2
COc1ccc(cc1)N(C)c1nc(Cl)nc2ccccc12,51379004,3.6,299.761,4.059700000000002,4,0,3
Brc1cccc(Nc2ncnc3cc4n(CCN5CCOCC5)ncc4cc23)c1,5389,3.7,453.34400000000034,3.817800000000002,7,1,5
Brc1cccc(Nc2ncnc3cc4n(CCN5CCOCC5)ccc4cc23)c1,5396,3.7,452.35600000000034,4.422800000000002,6,1,5
Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCCCC4)cc23)cc1Cl,50501125,3.7,458.9940000000004,4.938200000000004,5,3,6
C[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(O)cc1)c1ccccc1,50703586,3.7,330.3910000000001,4.503600000000002,4,3,4
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(cc3)C(=O)Nc3ccccn3)c2c1,51385773,3.8,410.4370000000001,4.145200000000002,6,3,6
COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,5292,3.8,299.30500000000006,3.529700000000002,5,1,4
COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,5448,3.8,332.16100000000006,2.9345,6,1,3
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,5308,3.8,345.2000000000001,3.726700000000002,5,2,3
C[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(O)cc1)c1ccc(F)cc1,50703587,3.8,348.3810000000001,4.642700000000002,4,3,4
Brc1cccc(Nc2ncnc3[nH]ccc23)c1,51456393,3.8,289.136,3.4640000000000004,3,2,2
OC[C@@H](Nc1ncnc2oc(cc12)-c1ccccc1)c1ccccc1,50520058,3.9,331.37500000000006,4.035300000000002,5,2,5
CN(C)CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)C=C,50154880,3.9,484.3980000000002,4.981000000000004,6,2,10
Fc1c(Cl)cccc1Nc1ncnc2cc3OCCOc3cc12,51389527,3.9,331.7340000000001,3.937100000000002,5,1,2
CN1CCN(CCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,5475,3.9,456.39200000000017,3.580300000000001,7,2,7
Fc1ccc(Nc2ncnc3cc4OCCN(C(=O)\C=C\CN5CCCCC5)c4cc23)cc1Cl,51321491,4.0,481.9590000000003,4.933400000000005,6,1,5
COc1cccc(Nc2nc3cnc(Nc4ccc(cc4)N4CCN(C)CC4)nc3n2C(C)C)c1,318705,4.0,472.5970000000003,4.654800000000003,9,2,7
CC(C)n1c(Nc2cccc(c2)C#C)nc2cnc(Nc3ccc(cc3)N3CCN(C)CC3)nc12,318701,4.0,466.5930000000003,4.627500000000004,8,2,6
CNC(=O)CN1CCC(CC1)Oc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,51248899,4.0,473.9360000000001,3.763700000000001,7,2,7
CN(C)C\C=C\C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc12,51321505,4.0,441.8940000000001,4.009100000000002,6,1,5
OCCCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,51269759,4.0,497.9180000000002,3.843300000000002,9,3,10
COc1ccc(cc1)-c1cc2c(N[C@H](CCO)c3ccccc3)ncnc2o1,50520055,4.0,375.42800000000005,4.434000000000003,6,2,7
O=C(\C=C\CN1CCCCC1)N1CCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,51091739,4.0,453.54600000000016,4.122200000000003,6,1,5
CC(=O)CNCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,266846,4.0,492.33800000000025,4.5012000000000025,7,3,10
COc1cc2ncnc(\C=C\CCc3ccccc3)c2cc1OC,50400493,4.0,320.3920000000001,4.293000000000004,4,0,6
CNCCN(C)c1cc(OC)c(Nc2nccc(n2)-c2cnc3n(C)ccc3c2)cc1NC(=O)C=C,827580,4.0,486.5800000000002,3.562600000000001,9,3,10
CC[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(O)cc1)c1ccccc1,50703599,4.0,344.41800000000006,4.893700000000004,4,3,5
COc1cc2ncnc(Nc3ccc(F)c(c3)C#C)c2cc1OC,50212979,4.0,323.3270000000001,3.511000000000002,5,1,4
CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,50348892,4.0,284.75000000000006,4.068500000000002,4,2,3
CNS(=O)(=O)c1cccc(Nc2cc(Nc3cccc(c3)[N+]([O-])=O)ncn2)c1,50766048,4.0,400.4200000000001,2.780100000000001,8,3,7
CN(C)c1ncc2ncnc(Nc3cccc(C)c3)c2n1,5457,4.0,280.33500000000004,2.53782,6,1,3
CNc1ccc2cncnc2c1,50080472,4.0,159.19199999999998,1.6714999999999998,3,1,1
NC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,266735,4.0,489.3050000000002,3.446600000000001,6,4,8
NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,266740,4.0,446.28000000000014,3.737000000000001,6,3,7
CC(C)(C)CNc1c(cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3)cc12)C#N,1058749,4.0,448.9620000000001,4.219880000000001,8,5,6
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5297,4.0,329.2010000000001,4.177600000000002,4,2,3
CC(C)n1cnc2c(Nc3cn(C)nc3C)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,51105673,4.0,427.48800000000017,2.0216199999999995,9,2,6
